player_champion,player_lane,kills_media,deaths_media,assists_media,duracao_media,taxa_vitoria,cluster
Sejuani,MIDDLE,5.5,6.0,14.0,2171.5,0.5,0
Sejuani,NONE,2.0952380952380953,1.8095238095238095,3.4761904761904763,757.6190476190476,0.6666666666666666,3
Sejuani,TOP,5.8,5.0,6.8,1299.4,0.2,1
Senna,BOTTOM,3.7360248447204967,6.105590062111801,15.385093167701863,1555.94099378882,0.546583850931677,0
Senna,JUNGLE,4.0,5.25,16.125,1703.0,0.75,0
Senna,MIDDLE,2.625,6.416666666666667,15.041666666666666,1677.5833333333333,0.4166666666666667,0
Senna,NONE,1.453125,2.65625,4.859375,736.234375,0.4375,3
Senna,TOP,4.5,5.7,17.8,1576.1,0.8,0
Seraphine,BOTTOM,3.756637168141593,5.4734513274336285,14.283185840707965,1579.212389380531,0.5796460176991151,0
Seraphine,JUNGLE,6.0,3.5,12.0,1640.0,1.0,2
Seraphine,MIDDLE,6.679245283018868,5.283018867924528,12.132075471698114,1609.4528301886792,0.4716981132075472,1
Seraphine,NONE,1.7014925373134329,1.9104477611940298,4.701492537313433,694.4626865671642,0.5970149253731343,3
Seraphine,TOP,5.142857142857143,5.428571428571429,12.714285714285714,1749.4285714285713,0.7142857142857143,0
Sett,JUNGLE,6.105263157894737,6.947368421052632,4.947368421052632,1492.3947368421052,0.6052631578947368,1
Sett,MIDDLE,5.6,6.666666666666667,5.266666666666667,1556.5333333333333,0.5333333333333333,1
Sett,NONE,2.5454545454545454,2.515151515151515,1.0606060606060606,712.939393939394,0.3939393939393939,3
Sett,TOP,6.556451612903226,6.895161290322581,5.17741935483871,1642.5725806451612,0.47580645161290325,1
Shaco,BOTTOM,6.295454545454546,7.909090909090909,12.727272727272727,1663.8863636363637,0.4772727272727273,1
Shaco,JUNGLE,8.625,6.423611111111111,7.715277777777778,1676.6805555555557,0.4513888888888889,1
Shaco,MIDDLE,7.0,9.2,14.4,1454.6,0.4,1
Shaco,NONE,3.0606060606060606,2.3636363636363638,2.515151515151515,679.2121212121212,0.3939393939393939,3
Shaco,TOP,6.75,5.625,10.875,1638.25,0.5,1
Shen,BOTTOM,3.263157894736842,7.105263157894737,13.526315789473685,1561.2105263157894,0.21052631578947367,0
Shen,JUNGLE,4.315789473684211,5.2631578947368425,12.868421052631579,1816.7368421052631,0.5263157894736842,0
Shen,MIDDLE,5.95,5.05,11.2,1716.0,0.65,2
Shen,NONE,2.55,1.9,3.475,819.175,0.525,3
Shen,TOP,4.373737373737374,5.292929292929293,10.505050505050505,1538.979797979798,0.5252525252525253,1
Shyvana,JUNGLE,7.524752475247524,6.485148514851486,8.128712871287128,1693.5940594059407,0.48514851485148514,1
Shyvana,MIDDLE,5.5,7.5,5.5,1928.5,0.5,1
Shyvana,NONE,2.0,3.6153846153846154,1.3076923076923077,759.5384615384615,0.15384615384615385,3
Shyvana,TOP,6.2,6.8,7.2,1793.4,0.4,1
Singed,BOTTOM,5.607142857142857,5.5,11.464285714285714,1684.5714285714287,0.4642857142857143,1
Singed,JUNGLE,7.444444444444445,6.555555555555555,11.148148148148149,1604.4814814814815,0.4074074074074074,1
Singed,MIDDLE,5.380952380952381,4.904761904761905,8.904761904761905,1528.952380952381,0.3333333333333333,1
Singed,NONE,1.7391304347826086,2.347826086956522,1.4782608695652173,627.3478260869565,0.34782608695652173,3
Singed,TOP,3.6136363636363638,6.25,8.340909090909092,1540.6818181818182,0.5909090909090909,1
Sion,BOTTOM,3.3333333333333335,7.833333333333333,9.0,1434.8333333333333,0.16666666666666666,1
Sion,JUNGLE,6.473684210526316,5.447368421052632,9.026315789473685,1687.3947368421052,0.5,1
Sion,MIDDLE,4.7407407407407405,6.851851851851852,8.037037037037036,1719.3703703703704,0.5925925925925926,1
Sion,NONE,1.6538461538461537,1.8461538461538463,1.3846153846153846,662.9615384615385,0.46153846153846156,3
Sion,TOP,5.546218487394958,6.689075630252101,7.890756302521009,1680.5210084033613,0.4957983193277311,1
Sivir,BOTTOM,6.086206896551724,5.787356321839081,9.741379310344827,1643.3275862068965,0.603448275862069,1
Sivir,JUNGLE,5.333333333333333,7.333333333333333,10.0,1850.6666666666667,1.0,2
Sivir,MIDDLE,7.181818181818182,5.636363636363637,7.454545454545454,1264.909090909091,0.6363636363636364,1
Sivir,NONE,1.7692307692307692,2.41025641025641,2.3333333333333335,810.5384615384615,0.46153846153846156,3
Sivir,TOP,5.3,7.1,7.3,1249.0,0.6,1
Skarner,BOTTOM,3.4,6.3,12.4,1786.4,0.5,0
Skarner,JUNGLE,5.72289156626506,5.343373493975903,12.186746987951807,1641.6265060240964,0.5,1
Skarner,MIDDLE,3.2,7.0,10.6,1523.0,0.4,1
Skarner,NONE,1.6363636363636365,1.7575757575757576,3.212121212121212,636.1515151515151,0.5151515151515151,3
Skarner,TOP,4.608695652173913,5.6521739130434785,9.159420289855072,1473.144927536232,0.5507246376811594,1
Smolder,BOTTOM,7.057401812688822,6.13595166163142,7.6555891238670695,1648.8731117824773,0.459214501510574,1
Smolder,JUNGLE,6.571428571428571,6.428571428571429,7.714285714285714,1300.2142857142858,0.35714285714285715,1
Smolder,MIDDLE,5.48936170212766,6.920212765957447,6.7712765957446805,1591.6914893617022,0.35106382978723405,1
Smolder,NONE,1.9540229885057472,3.367816091954023,1.9770114942528736,790.7471264367816,0.3793103448275862,3
Smolder,TOP,6.607142857142857,7.464285714285714,6.892857142857143,1738.5714285714287,0.4642857142857143,1
Sona,BOTTOM,2.5069444444444446,4.958333333333333,16.729166666666668,1595.4305555555557,0.5138888888888888,0
Sona,JUNGLE,3.5,9.0,19.5,1034.5,0.0,0
Sona,MIDDLE,1.125,6.375,14.75,1660.375,0.375,0
Sona,NONE,1.358974358974359,2.3333333333333335,6.205128205128205,813.5897435897435,0.46153846153846156,3
Sona,TOP,3.5,4.5,24.5,1189.5,1.0,0
Soraka,BOTTOM,0.8788819875776398,5.080745341614906,16.770186335403725,1582.245341614907,0.5652173913043478,0
Soraka,JUNGLE,2.0,5.666666666666667,18.666666666666668,2027.3333333333333,0.6666666666666666,0
Soraka,MIDDLE,0.8,6.2,14.8,1162.1,0.6,0
Soraka,NONE,0.5161290322580645,1.564516129032258,5.370967741935484,674.4516129032259,0.6290322580645161,3
Soraka,TOP,0.3333333333333333,4.333333333333333,17.666666666666668,2016.0,0.6666666666666666,0
Swain,BOTTOM,5.175925925925926,7.564814814814815,12.796296296296296,1507.7962962962963,0.5185185185185185,0
Swain,JUNGLE,6.0,1.0,4.0,1407.0,1.0,2
Swain,MIDDLE,6.103896103896104,6.545454545454546,10.441558441558442,1680.7792207792209,0.5714285714285714,1
Swain,NONE,2.7435897435897436,3.0,3.128205128205128,814.1794871794872,0.46153846153846156,3
Swain,TOP,5.897435897435898,6.717948717948718,9.666666666666666,1711.4358974358975,0.5897435897435898,1
Sylas,BOTTOM,6.620689655172414,9.310344827586206,10.724137931034482,1714.0344827586207,0.5172413793103449,1
Sylas,JUNGLE,9.12962962962963,7.2592592592592595,7.388888888888889,1617.8333333333333,0.37037037037037035,1
Sylas,MIDDLE,8.17989417989418,7.005291005291006,7.026455026455026,1579.2169312169312,0.47619047619047616,1
Sylas,NONE,3.6911764705882355,2.985294117647059,2.5,840.0441176470588,0.5294117647058824,3
Sylas,TOP,6.639344262295082,8.278688524590164,6.672131147540983,1501.0655737704917,0.32786885245901637,1
Syndra,BOTTOM,8.166666666666666,6.833333333333333,7.833333333333333,1820.8333333333333,0.5,1
Syndra,JUNGLE,0.0,7.0,6.0,1636.0,1.0,2
Syndra,MIDDLE,7.293023255813954,6.013953488372093,6.767441860465116,1605.5674418604651,0.46511627906976744,1
Syndra,NONE,1.8636363636363635,2.4318181818181817,1.3181818181818181,774.3863636363636,0.45454545454545453,3
Syndra,TOP,5.9411764705882355,5.588235294117647,6.294117647058823,1488.5882352941176,0.5882352941176471,1
TahmKench,BOTTOM,4.1571428571428575,6.814285714285714,12.685714285714285,1668.05,0.5571428571428572,0
TahmKench,JUNGLE,4.545454545454546,6.090909090909091,10.909090909090908,1588.090909090909,0.45454545454545453,1
TahmKench,MIDDLE,5.538461538461538,6.846153846153846,10.5,1653.0,0.46153846153846156,1
TahmKench,NONE,1.78125,2.65625,3.53125,688.5,0.625,3
TahmKench,TOP,5.905405405405405,5.22972972972973,8.716216216216216,1531.4324324324325,0.5675675675675675,1
Taliyah,BOTTOM,8.571428571428571,9.714285714285714,12.714285714285714,1751.5714285714287,0.42857142857142855,1
Taliyah,JUNGLE,6.5285714285714285,6.742857142857143,9.985714285714286,1623.8428571428572,0.4357142857142857,1
Taliyah,MIDDLE,5.872340425531915,6.773049645390071,9.085106382978724,1587.7517730496454,0.49645390070921985,1
Taliyah,NONE,2.269230769230769,3.0384615384615383,2.3461538461538463,752.3076923076923,0.40384615384615385,3
Taliyah,TOP,7.642857142857143,6.285714285714286,8.857142857142858,1526.2857142857142,0.6428571428571429,2
Talon,JUNGLE,9.831460674157304,6.876404494382022,8.438202247191011,1674.8988764044943,0.5730337078651685,1
Talon,MIDDLE,9.333333333333334,7.840579710144928,5.2898550724637685,1622.072463768116,0.42028985507246375,1
Talon,NONE,2.64,1.8,1.52,628.4,0.6,3
Talon,TOP,9.0,6.875,6.0,1738.0,0.625,1
Taric,BOTTOM,1.8518518518518519,6.611111111111111,19.203703703703702,1549.7962962962963,0.5555555555555556,0
Taric,JUNGLE,2.7,4.8,14.95,1492.5,0.55,0
Taric,MIDDLE,3.0,8.0,22.0,1686.1666666666667,0.6666666666666666,0
Taric,NONE,0.8888888888888888,3.111111111111111,9.333333333333334,866.7777777777778,0.6111111111111112,3
Taric,TOP,2.0,8.0,2.0,1217.0,0.0,1
Teemo,BOTTOM,5.0,11.4,9.6,1793.8,0.2,1
Teemo,JUNGLE,6.225806451612903,6.225806451612903,6.548387096774194,1615.2903225806451,0.5806451612903226,1
Teemo,MIDDLE,8.6,8.2,6.6,2033.0,0.2,1
Teemo,NONE,1.0,0.75,1.125,568.0,0.375,3
Teemo,TOP,5.452830188679245,6.245283018867925,5.660377358490566,1560.754716981132,0.49056603773584906,1
Thresh,BOTTOM,1.9833641404805915,6.290203327171904,15.724584103512015,1593.1404805914972,0.4805914972273567,0
Thresh,JUNGLE,2.6,6.0,13.6,1659.2,0.2,0
Thresh,MIDDLE,1.8888888888888888,7.044444444444444,17.377777777777776,1693.0222222222221,0.6222222222222222,0
Thresh,NONE,1.1844660194174756,2.4271844660194173,5.145631067961165,757.4174757281553,0.47572815533980584,3
Thresh,TOP,2.4,8.533333333333333,15.333333333333334,1871.6,0.4666666666666667,0
Tristana,BOTTOM,8.74766355140187,5.803738317757009,5.841121495327103,1537.392523364486,0.4485981308411215,1
Tristana,JUNGLE,10.0,9.0,6.285714285714286,1814.5714285714287,0.42857142857142855,1
Tristana,MIDDLE,7.673076923076923,6.596153846153846,5.240384615384615,1615.2403846153845,0.47115384615384615,1
Tristana,NONE,2.659090909090909,2.5454545454545454,1.6363636363636365,761.9772727272727,0.4772727272727273,3
Tristana,TOP,8.61111111111111,5.5,4.944444444444445,1760.611111111111,0.5555555555555556,1
Trundle,BOTTOM,8.0,4.0,6.0,1543.0,1.0,2
Trundle,JUNGLE,7.029411764705882,6.4411764705882355,7.205882352941177,1698.0,0.6176470588235294,1
Trundle,MIDDLE,7.555555555555555,6.777777777777778,6.555555555555555,1913.4444444444443,0.7777777777777778,2
Trundle,NONE,2.347826086956522,2.9565217391304346,1.608695652173913,763.7391304347826,0.4782608695652174,3
Trundle,TOP,5.076190476190476,7.447619047619048,4.6,1637.4857142857143,0.5238095238095238,1
Tryndamere,BOTTOM,0.0,2.0,3.0,1233.0,0.0,3
Tryndamere,JUNGLE,6.35,5.7,4.25,1503.05,0.6,1
Tryndamere,MIDDLE,7.9,5.8,4.4,1754.6,0.9,2
Tryndamere,NONE,3.6666666666666665,2.0,1.3888888888888888,753.4444444444445,0.5555555555555556,3
Tryndamere,TOP,6.7974683544303796,6.443037974683544,4.594936708860759,1633.0379746835442,0.4936708860759494,1
TwistedFate,BOTTOM,6.933333333333334,7.333333333333333,10.533333333333333,1692.0666666666666,0.4666666666666667,1
TwistedFate,JUNGLE,5.933333333333334,8.133333333333333,5.333333333333333,1543.6666666666667,0.3333333333333333,1
TwistedFate,MIDDLE,5.545454545454546,6.4818181818181815,8.572727272727272,1566.1,0.4636363636363636,1
TwistedFate,NONE,2.1923076923076925,3.1538461538461537,1.6538461538461537,793.3846153846154,0.3076923076923077,3
TwistedFate,TOP,5.256410256410256,7.897435897435898,5.461538461538462,1451.128205128205,0.358974358974359,1
Twitch,BOTTOM,9.27450980392157,6.339869281045751,7.209150326797386,1538.0,0.46405228758169936,1
Twitch,JUNGLE,12.045454545454545,6.454545454545454,6.5,1576.2727272727273,0.4090909090909091,1
Twitch,MIDDLE,10.666666666666666,6.4,8.2,1797.6,0.6,2
Twitch,NONE,3.3076923076923075,2.3076923076923075,2.4358974358974357,734.7435897435897,0.5384615384615384,3
Twitch,TOP,8.0,11.5,7.0,1637.0,0.0,1
Udyr,BOTTOM,5.0,9.0,11.25,2088.25,0.5,1
Udyr,JUNGLE,6.036842105263158,5.405263157894737,8.336842105263157,1651.221052631579,0.5,1
Udyr,MIDDLE,4.5,8.0,6.0,1819.5,0.0,1
Udyr,NONE,2.2857142857142856,1.5952380952380953,2.1904761904761907,703.3809523809524,0.5238095238095238,3
Udyr,TOP,4.055555555555555,5.333333333333333,6.0,1485.0555555555557,0.3888888888888889,1
Urgot,JUNGLE,6.954545454545454,6.7272727272727275,5.409090909090909,1837.2727272727273,0.5,1
Urgot,MIDDLE,9.0,6.166666666666667,5.0,1744.3333333333333,0.6666666666666666,2
Urgot,NONE,1.3846153846153846,1.2307692307692308,0.9230769230769231,678.0,0.7692307692307693,3
Urgot,TOP,6.5,7.1923076923076925,5.730769230769231,1749.6025641025642,0.38461538461538464,1
Varus,BOTTOM,7.69377990430622,6.401913875598086,7.732057416267943,1606.0454545454545,0.4880382775119617,1
Varus,JUNGLE,9.533333333333333,6.933333333333334,8.8,1609.7333333333333,0.7333333333333333,2
Varus,MIDDLE,8.155555555555555,6.444444444444445,7.333333333333333,1623.7111111111112,0.4222222222222222,1
Varus,NONE,2.9878048780487805,2.9390243902439024,2.317073170731707,806.1829268292682,0.5,3
Varus,TOP,7.37037037037037,8.148148148148149,6.407407407407407,1427.4074074074074,0.5555555555555556,1
Vayne,BOTTOM,8.00749063670412,6.367041198501872,6.022471910112359,1576.314606741573,0.4756554307116105,1
Vayne,JUNGLE,6.166666666666667,6.583333333333333,3.3333333333333335,1148.5833333333333,0.6666666666666666,1
Vayne,MIDDLE,8.0,7.142857142857143,5.666666666666667,1465.8095238095239,0.47619047619047616,1
Vayne,NONE,2.6792452830188678,2.7547169811320753,1.6981132075471699,771.2641509433962,0.5283018867924528,3
Vayne,TOP,6.365384615384615,6.730769230769231,4.5576923076923075,1570.923076923077,0.5576923076923077,1
Veigar,BOTTOM,7.294117647058823,5.862745098039215,7.352941176470588,1651.9803921568628,0.47058823529411764,1
Veigar,MIDDLE,6.872340425531915,5.5177304964539005,5.943262411347518,1516.212765957447,0.5035460992907801,1
Veigar,NONE,2.340909090909091,1.8409090909090908,1.7727272727272727,724.5681818181819,0.5,3
Veigar,TOP,7.444444444444445,6.111111111111111,6.888888888888889,1547.5555555555557,0.6666666666666666,2
Velkoz,BOTTOM,5.161016949152542,7.262711864406779,11.872881355932204,1652.0254237288136,0.559322033898305,1
Velkoz,JUNGLE,6.5,9.0,10.5,1138.0,0.5,1
Velkoz,MIDDLE,7.15,6.7,8.4,1622.0,0.45,1
Velkoz,NONE,2.25,2.0277777777777777,2.3333333333333335,776.0555555555555,0.5277777777777778,3
Velkoz,TOP,7.1,6.0,8.6,1671.8,0.4,1
Vex,BOTTOM,4.0,3.0,5.0,1526.0,1.0,2
Vex,MIDDLE,8.00952380952381,6.238095238095238,7.123809523809523,1548.895238095238,0.45714285714285713,1
Vex,NONE,2.4193548387096775,1.935483870967742,1.5483870967741935,718.2903225806451,0.41935483870967744,3
Vex,TOP,9.5,5.0,7.666666666666667,1213.0,0.6666666666666666,2
Vi,BOTTOM,6.0,6.5,12.5,1808.0,0.5,1
Vi,JUNGLE,6.495575221238938,5.663716814159292,9.185840707964601,1561.4026548672566,0.5530973451327433,1
Vi,MIDDLE,5.0,5.0,6.0,1721.0,0.0,1
Vi,NONE,2.590909090909091,2.659090909090909,2.772727272727273,791.9545454545455,0.38636363636363635,3
Vi,TOP,5.0,9.5,5.0,821.5,0.0,1
Viego,BOTTOM,9.0,6.5,12.0,2109.5,1.0,2
Viego,JUNGLE,8.376093294460642,6.230320699708455,7.606413994169096,1546.8046647230321,0.4752186588921283,1
Viego,MIDDLE,10.0,5.333333333333333,3.6666666666666665,1587.0,0.6666666666666666,2
Viego,NONE,3.392405063291139,2.2911392405063293,2.7848101265822787,763.7215189873418,0.5949367088607594,3
Viego,TOP,6.0,6.75,5.5,1549.25,0.25,1
Viktor,BOTTOM,6.136363636363637,7.363636363636363,9.863636363636363,1860.8181818181818,0.5454545454545454,1
Viktor,JUNGLE,11.2,7.4,7.6,1901.8,0.8,2
Viktor,MIDDLE,6.1,6.314814814814815,7.0814814814814815,1611.9814814814815,0.4777777777777778,1
Viktor,NONE,1.4642857142857142,2.6964285714285716,1.625,774.0892857142857,0.4642857142857143,3
Viktor,TOP,5.741935483870968,6.290322580645161,7.32258064516129,1732.8064516129032,0.5161290322580645,1
Vladimir,BOTTOM,5.4,6.2,6.6,1431.6,0.0,1
Vladimir,JUNGLE,6.909090909090909,4.7727272727272725,5.2727272727272725,1454.7272727272727,0.5454545454545454,1
Vladimir,MIDDLE,7.2076502732240435,4.879781420765028,6.158469945355192,1635.8907103825136,0.5737704918032787,1
Vladimir,NONE,2.661764705882353,1.7205882352941178,1.1764705882352942,708.6323529411765,0.6764705882352942,3
Vladimir,TOP,7.037313432835821,5.149253731343284,5.1940298507462686,1533.2611940298507,0.5522388059701493,1
Volibear,JUNGLE,6.184,5.608,8.08,1554.144,0.56,1
Volibear,MIDDLE,3.6666666666666665,6.555555555555555,4.0,1418.888888888889,0.4444444444444444,1
Volibear,NONE,2.148936170212766,2.3404255319148937,1.7872340425531914,773.3829787234042,0.48936170212765956,3
Volibear,TOP,5.163934426229508,6.819672131147541,4.639344262295082,1468.688524590164,0.4426229508196721,1
Warwick,BOTTOM,14.0,5.0,13.5,2058.5,1.0,2
Warwick,JUNGLE,7.833333333333333,7.037037037037037,9.24074074074074,1713.8333333333333,0.5370370370370371,1
Warwick,MIDDLE,9.0,6.0,7.0,1944.0,1.0,2
Warwick,NONE,1.5555555555555556,2.4444444444444446,1.1666666666666667,594.1111111111111,0.3333333333333333,3
Warwick,TOP,7.653846153846154,8.23076923076923,6.384615384615385,1680.3076923076924,0.5,1
Xayah,BOTTOM,7.717213114754099,6.311475409836065,7.036885245901639,1546.2131147540983,0.5204918032786885,1
Xayah,JUNGLE,6.5,7.0,8.0,1614.0,0.5,1
Xayah,MIDDLE,6.7272727272727275,6.545454545454546,6.181818181818182,1522.909090909091,0.45454545454545453,1
Xayah,NONE,3.085714285714286,2.4857142857142858,2.442857142857143,748.3,0.5,3
Xayah,TOP,5.5,7.0,10.75,2029.75,0.5,1
Xerath,BOTTOM,5.174418604651163,6.813953488372093,13.36046511627907,1617.2790697674418,0.4883720930232558,0
Xerath,JUNGLE,6.0,4.0,12.0,1631.0,1.0,2
Xerath,MIDDLE,8.280898876404494,5.48314606741573,10.370786516853933,1560.685393258427,0.5168539325842697,1
Xerath,NONE,2.261904761904762,2.3095238095238093,3.238095238095238,770.1904761904761,0.5,3
Xerath,TOP,5.5,5.0,18.0,2625.0,0.0,0
XinZhao,BOTTOM,4.0,10.0,7.0,206.0,0.0,1
XinZhao,JUNGLE,6.96,6.131428571428572,9.794285714285714,1537.1142857142856,0.5542857142857143,1
XinZhao,MIDDLE,3.5,6.0,5.0,1379.5,0.5,1
XinZhao,NONE,3.607142857142857,2.5357142857142856,2.8214285714285716,851.3214285714286,0.5714285714285714,3
XinZhao,TOP,5.2,7.6,8.4,1788.8,0.4,1
Yasuo,BOTTOM,7.304347826086956,7.6521739130434785,7.0,1602.4347826086957,0.43478260869565216,1
Yasuo,JUNGLE,5.76,7.64,5.16,1513.04,0.48,1
Yasuo,MIDDLE,6.17490494296578,7.315589353612167,5.403041825095057,1609.212927756654,0.4600760456273764,1
Yasuo,NONE,2.7395833333333335,2.1145833333333335,1.4270833333333333,659.5520833333334,0.5520833333333334,3
Yasuo,TOP,6.240963855421687,7.481927710843373,4.783132530120482,1619.3493975903614,0.42168674698795183,1
Yone,BOTTOM,4.25,7.75,6.875,1508.125,0.5,1
Yone,JUNGLE,6.54054054054054,7.45945945945946,5.945945945945946,1747.6756756756756,0.5135135135135135,1
Yone,MIDDLE,5.71830985915493,7.084507042253521,5.906103286384977,1613.9295774647887,0.43661971830985913,1
Yone,NONE,1.6470588235294117,2.676470588235294,1.2205882352941178,709.3970588235294,0.35294117647058826,3
Yone,TOP,5.974193548387097,7.167741935483871,5.051612903225807,1638.6129032258063,0.44516129032258067,1
Yorick,JUNGLE,5.708333333333333,4.25,7.1875,1661.4583333333333,0.6458333333333334,2
Yorick,MIDDLE,5.0588235294117645,5.352941176470588,5.117647058823529,1622.5294117647059,0.4117647058823529,1
Yorick,NONE,2.340909090909091,2.272727272727273,1.7045454545454546,813.5,0.6590909090909091,3
Yorick,TOP,4.56701030927835,5.77319587628866,5.072164948453608,1537.4123711340205,0.4948453608247423,1
Yuumi,BOTTOM,1.6818181818181819,3.8333333333333335,16.575757575757574,1511.378787878788,0.4621212121212121,0
Yuumi,JUNGLE,6.0,4.0,9.0,153.0,0.0,3
Yuumi,MIDDLE,1.6,3.5,20.6,1525.1,0.6,0
Yuumi,NONE,0.7352941176470589,1.911764705882353,4.264705882352941,755.6764705882352,0.4411764705882353,3
Yuumi,TOP,2.5,4.0,25.5,1985.0,0.5,0
Zac,BOTTOM,2.25,6.25,13.166666666666666,1585.5,0.5,0
Zac,JUNGLE,6.004385964912281,5.078947368421052,12.719298245614034,1603.517543859649,0.5350877192982456,0
Zac,MIDDLE,4.166666666666667,4.833333333333333,9.833333333333334,1255.3333333333333,0.3333333333333333,1
Zac,NONE,2.12,2.06,3.64,766.3,0.5,3
Zac,TOP,3.8518518518518516,6.111111111111111,7.407407407407407,1734.9259259259259,0.14814814814814814,1
Zed,JUNGLE,7.454545454545454,5.454545454545454,5.636363636363637,1274.2727272727273,0.4090909090909091,1
Zed,MIDDLE,8.660550458715596,6.720183486238532,5.6880733944954125,1649.4495412844037,0.463302752293578,1
Zed,NONE,2.676470588235294,2.3088235294117645,1.5441176470588236,700.9117647058823,0.47058823529411764,3
Zed,TOP,8.571428571428571,6.714285714285714,5.642857142857143,1455.2142857142858,0.4642857142857143,1
Zeri,BOTTOM,7.53125,6.39453125,6.96484375,1529.26171875,0.4375,1
Zeri,JUNGLE,8.461538461538462,6.461538461538462,7.461538461538462,1646.3846153846155,0.46153846153846156,1
Zeri,MIDDLE,6.409090909090909,6.863636363636363,6.681818181818182,1481.090909090909,0.4090909090909091,1
Zeri,NONE,2.793103448275862,2.4827586206896552,1.7413793103448276,818.2413793103449,0.3793103448275862,3
Zeri,TOP,10.571428571428571,7.214285714285714,6.428571428571429,1689.2857142857142,0.42857142857142855,1
Ziggs,BOTTOM,5.907563025210084,5.697478991596639,8.764705882352942,1548.420168067227,0.5126050420168067,1
Ziggs,JUNGLE,7.0,6.0,7.5,1212.0,1.0,2
Ziggs,MIDDLE,6.953488372093023,6.488372093023256,8.627906976744185,1778.3720930232557,0.4186046511627907,1
Ziggs,NONE,2.6744186046511627,1.6744186046511629,2.4186046511627906,739.4883720930233,0.5348837209302325,3
Ziggs,TOP,5.4,5.2,10.0,1895.2,0.8,2
Zilean,BOTTOM,2.136986301369863,5.082191780821918,16.10958904109589,1596.2191780821918,0.5205479452054794,0
Zilean,JUNGLE,0.0,7.0,8.0,1252.0,0.0,1
Zilean,MIDDLE,3.40625,4.3125,14.8125,1663.6875,0.65625,0
Zilean,NONE,1.375,1.9583333333333333,5.125,681.4583333333334,0.5416666666666666,3
Zilean,TOP,4.285714285714286,6.142857142857143,16.142857142857142,1855.7142857142858,0.5714285714285714,0
Zoe,BOTTOM,6.468085106382978,5.787234042553192,12.27659574468085,1658.787234042553,0.5531914893617021,1
Zoe,JUNGLE,12.5,7.75,9.5,1901.0,0.5,1
Zoe,MIDDLE,6.792592592592593,5.103703703703704,7.296296296296297,1575.4296296296295,0.48148148148148145,1
Zoe,NONE,1.9736842105263157,2.289473684210526,2.973684210526316,732.1315789473684,0.631578947368421,3
Zoe,TOP,5.6,4.3,6.0,1353.1,0.4,1
Zyra,BOTTOM,3.180327868852459,6.508196721311475,12.077868852459016,1582.516393442623,0.5286885245901639,0
Zyra,JUNGLE,5.4222222222222225,5.844444444444444,11.666666666666666,1866.7555555555555,0.5111111111111111,1
Zyra,MIDDLE,3.8666666666666667,6.066666666666666,10.466666666666667,1695.5333333333333,0.4,1
Zyra,NONE,1.5333333333333334,2.2,3.0,709.4333333333333,0.4666666666666667,3
Zyra,TOP,1.8333333333333333,6.666666666666667,8.166666666666666,1352.5,0.3333333333333333,1
